region_id,area_km2,geo_x,geo_y,m3_valid_pct,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,BD1000_norm,BD2000_norm,OH_SPECTRAL_INDICATOR_norm,ICE_SPECTRAL_INDICATOR_norm,n_valid_m3_indices,Science_Score
4798,1.073125,-20340.04571927781,22622.13657542225,1.0,0.041538,,,,0.002912,,,,1,0.000582
4807,0.156875,-18035.659362549803,22822.61155378486,1.0,-0.328149,,,,0.0,,,,1,0.0
4821,1.06,-23876.07488207547,22956.853183962263,1.0,0.929615,1.510019,,,0.06518,0.213982,,,2,0.055832
4823,0.139375,-11115.18609865471,22752.293721973096,1.0,-1.625,,-0.410701,,0.0,,0.0,,2,0.0
4909,0.184375,18324.5,22468.21186440678,1.0,,,,,,,,,0,0.0
4921,0.45625,-12300.08904109589,22725.70547945205,1.0,,,,,,,,,0,0.0
4989,0.145625,-23554.255364806868,22015.09227467811,1.0,0.035195,,,,0.002468,,,,1,0.000494
5000,0.348125,2341.061938958708,21977.385098743267,1.0,-0.281402,-0.052487,0.02353,-0.007643,0.0,0.0,0.002397,0.0,4,0.000599
5042,0.79,18434.468354430384,21836.101265822785,1.0,,,1.281814,,,,0.130572,,1,0.032643
5046,0.15625,-22957.8,22071.5,1.0,-1.161325,,,,0.0,,,,1,0.0
5057,0.205,-21347.75609756097,21898.823170731703,1.0,0.07302,,0.66188,,0.00512,,0.067423,,2,0.01788
5066,0.435,-3201.5775862068986,21721.54885057472,1.0,0.196756,0.332103,,,0.013795,0.047062,,,2,0.012171
5077,0.446875,-21962.84265734266,22040.045454545456,1.0,-0.186078,,0.969678,,0.0,,0.098776,,2,0.024694
5082,0.21375,17310.757309941517,21637.122807017546,1.0,,1.817375,,,,0.257536,,,1,0.051507
5099,0.72125,21103.811091854423,21769.217504332755,1.0,1.994325,1.834016,0.84835,,0.139831,0.259894,0.086417,,3,0.101549
5103,1.12625,-25589.62319644839,21803.7602663707,1.0,-1.401292,,3.179702,,0.0,,0.323901,,2,0.080975
5118,0.3475,17799.724820143885,21605.22122302158,1.0,,,1.169135,,,,0.119094,,1,0.029774
5142,0.573125,-22528.74427480916,21603.49890948745,1.0,-0.571895,,0.282512,,0.0,,0.028778,,2,0.007194
5146,0.363125,18922.86488812392,21461.730636833046,1.0,,3.049306,0.695591,,,0.432111,0.070857,,2,0.104136
5147,0.28375,21772.958149779734,21757.603524229075,1.0,0.90154,2.053702,0.572684,,0.063211,0.291026,0.058337,,3,0.085432
5157,1.1125,15188.306179775282,21356.03370786517,1.0,1.623735,,1.013517,,0.113848,,0.103242,,2,0.04858
5167,0.11875,19216.73684210526,21521.157894736843,1.0,,1.216621,0.811067,,,0.172405,0.08262,,2,0.055136
5184,0.128125,-19993.914634146346,21410.378048780487,1.0,,,1.56648,,,,0.15957,,1,0.039892
5189,1.02375,16867.44871794872,21092.05982905983,1.0,0.402318,0.465299,0.073641,0.989027,0.028208,0.065937,0.007501,0.044553,4,0.036298
5205,0.790625,-23391.27075098814,21628.583003952568,1.0,,,0.779738,,,,0.079428,,1,0.019857
5217,0.445,-3296.6376404494367,21197.2345505618,1.0,,,1.168337,,,,0.119013,,1,0.029753
5246,0.474375,17733.755599472985,20897.502635046112,1.0,0.873634,,-1.751453,3.858268,0.061255,,0.0,0.173805,3,0.073083
5271,0.419375,22106.16915052161,21343.756333830104,1.0,0.255733,,-0.719449,,0.017931,,0.0,,2,0.003586
5277,0.119375,13362.981675392664,21159.924083769634,1.0,0.975286,,1.214173,,0.068382,,0.123682,,2,0.044597
5280,0.104375,22623.90119760479,21272.80538922156,1.0,0.677184,,,,0.047481,,,,1,0.009496
5286,0.1925,-21190.272727272728,21049.93181818182,1.0,,,1.730453,,,,0.176273,,1,0.044068
5290,0.124375,18193.21859296482,21088.94221105528,1.0,1.432746,,,,0.100456,,,,1,0.020091
5320,2.4175,19289.13934850052,20504.26163391934,1.0,0.138869,-0.082714,-0.108737,0.26654,0.009737,0.0,0.0,0.012007,4,0.00615
5349,0.360625,19439.577989601392,20866.09792027729,1.0,-0.054589,,-2.603156,,0.0,,0.0,,2,0.0
5354,0.17,-20297.74264705882,20870.26102941177,1.0,,0.563887,,,,0.079907,,,1,0.015981
5360,0.693125,-20696.41974752029,21485.39630297565,1.0,0.128923,,1.192882,,0.009039,,0.121513,,2,0.032186
5385,0.835,-14080.234281437122,20799.601796407187,1.0,,-0.467649,1.465983,,,0.0,0.149333,,2,0.037333
5396,0.194375,-2174.4549839228275,20500.5,1.0,0.652896,-0.241827,0.04494,,0.045778,0.0,0.004578,,3,0.0103
5401,0.38,-19208.394736842103,20968.30427631579,1.0,-0.955994,,,,0.0,,,,1,0.0
5404,0.0925,19872.979729729726,21017.72972972973,1.0,1.103063,,,,0.077341,,,,1,0.015468
5431,0.34875,-1576.4408602150506,20617.525089605737,1.0,0.488613,0.388162,-0.079184,,0.034259,0.055006,0.0,,3,0.017853
5509,0.17875,15085.95104895105,20561.776223776225,1.0,0.396407,-0.278422,-0.02468,-0.017027,0.027794,0.0,0.0,0.0,4,0.005559
5519,1.5425,-19669.15883306321,20137.75688816856,1.0,0.087441,0.500206,,,0.006131,0.070883,,,2,0.015403
5550,1.4925,-22206.959380234504,20591.276800670017,1.0,-2.142715,-0.171833,0.949173,,0.0,0.0,0.096688,,3,0.024172
5555,0.104375,-5058.434131736525,20173.70359281437,1.0,0.903905,,,,0.063377,,,,1,0.012675
5556,1.018125,-2617.458256599137,20810.091774094537,1.0,-0.045315,0.331498,0.786777,,0.0,0.046976,0.080145,,3,0.029431
5580,0.231875,-1741.537735849059,20252.85849056604,1.0,0.53509,0.432509,0.055057,,0.037518,0.06129,0.005608,,3,0.021164
5594,0.230625,-2142.6409214092128,19974.82249322493,1.0,0.510097,0.412453,0.42067,,0.035765,0.058448,0.042852,,3,0.029556
5605,0.49625,-523.4534005037785,20012.370277078087,1.0,0.425584,0.25725,0.198138,1.450102,0.02984,0.036454,0.020183,0.065323,4,0.041168
5637,0.169375,12349.5,20110.83210332104,1.0,,,,,,,,,0,0.0
5640,1.365625,-18508.46338672769,20414.82494279176,1.0,0.461565,-0.018456,,,0.032362,0.0,,,2,0.006472
5677,0.251875,-1514.457816377173,19794.2965260546,1.0,0.173524,0.104933,-1.302979,,0.012167,0.01487,0.0,,3,0.005407
5718,1.0325,-6391.072033898301,19407.77905569008,1.0,0.461174,-0.532248,0.059367,,0.032335,0.0,0.006047,,3,0.007979
5728,0.773125,-16778.491107518188,19559.857316087306,1.0,0.745236,1.779482,0.122105,,0.052252,0.252167,0.012438,,3,0.063993
5748,0.118125,-1766.505291005291,19540.447089947087,1.0,-0.606652,0.099045,-5.248271,,0.0,0.014035,0.0,,3,0.002807
5751,0.5,16467.125,19577.78125,1.0,1.833394,,,,0.128548,,,,1,0.02571
5779,0.209375,-18782.589552238805,19773.11194029851,1.0,0.413282,-0.202884,,,0.028977,0.0,,,2,0.005795
5792,0.755625,-15354.53225806452,19819.13110008271,1.0,0.893657,1.008929,0.421737,,0.062658,0.142973,0.04296,,3,0.051866
5793,0.21875,-5046.785714285717,19766.0,1.0,0.726872,,,,0.050964,,,,1,0.010193
5803,0.333125,14811.9765478424,19253.267354596625,1.0,1.862665,,,,0.1306,,,,1,0.02612
5816,0.274375,19772.791571753987,19503.689066059225,1.0,,,1.030143,1.295274,,,0.104936,0.058349,2,0.046656
5817,0.0875,23713.607142857145,19540.85714285714,1.0,-2.433501,0.294204,0.752394,0.057869,0.0,0.041691,0.076643,0.002607,4,0.028411
5821,0.166875,-14305.837078651684,19512.9531835206,1.0,,,,,,,,,0,0.0
5841,0.0925,-2685.4662162162203,19231.581081081084,1.0,0.425819,,0.106355,,0.029856,,0.010834,,2,0.00868
5853,0.3325,23284.321428571435,18962.295112781954,1.0,-0.349154,-0.146479,-0.035675,0.032385,0.0,0.0,0.0,0.001459,4,0.000511
5859,0.093125,-18714.42617449665,19401.674496644297,1.0,0.502415,-0.04361,0.041924,,0.035227,0.0,0.004271,,3,0.008113
5882,0.303125,-15214.10824742268,19371.37628865979,1.0,0.275883,1.310701,0.026719,,0.019343,0.185737,0.002722,,3,0.041697
5897,0.789375,20075.093824228024,19040.860253365005,1.0,,0.448372,1.009364,3.196112,,0.063538,0.102819,0.143976,3,0.088804
5911,0.230625,-14720.41869918699,19214.863143631435,1.0,0.776412,,-0.615658,,0.054438,,0.0,,2,0.010888
5936,0.238125,19098.7125984252,19361.32677165354,1.0,0.91857,,,,0.064405,,,,1,0.012881
5941,0.265,17425.44339622641,18985.22877358491,1.0,,-0.099369,1.621372,1.253032,,0.0,0.165161,0.056446,3,0.061046
5944,0.296875,-17480.973684210527,18908.605263157893,1.0,0.651557,,-0.527409,1.459922,0.045684,,0.0,0.065766,3,0.032155
5946,0.61125,10731.401840490798,18944.64621676892,1.0,0.983723,,,,0.068973,,,,1,0.013795
5948,0.188125,16016.85880398671,19075.250830564783,1.0,1.266816,,1.89992,,0.088822,,0.193536,,2,0.066148
5949,0.1925,18144.14285714285,19083.29220779221,1.0,1.94863,2.501511,,,0.136628,0.354484,,,2,0.098222
5954,0.540625,17116.69653179191,19251.56936416185,1.0,1.299259,,,,0.091097,,,,1,0.018219
5979,0.1575,13913.091269841265,19083.93253968254,1.0,0.539543,,,,0.03783,,,,1,0.007566
5999,0.523125,-14078.307646356036,19092.58482676225,1.0,1.683101,,,,0.11801,,,,1,0.023602
6009,0.15875,22844.086614173222,18948.82677165354,1.0,-1.708044,,1.893414,,0.0,,0.192873,,2,0.048218
6013,0.626875,-5974.378364905286,18691.45214356929,1.0,0.644431,,,,0.045184,,,,1,0.009037
6019,0.376875,17667.120232172478,18571.768656716416,1.0,0.317097,0.17733,1.311876,,0.022233,0.025129,0.133635,,3,0.042881
6032,0.085625,17171.94525547445,18677.14233576642,1.0,,-1.644776,3.372694,,,0.0,0.34356,,2,0.08589
6037,0.58125,-15716.225806451615,18838.0,1.0,-0.152531,0.540164,,,0.0,0.076545,,,2,0.015309
6038,0.091875,15814.636054421768,18844.88775510204,1.0,,,1.458472,,,,0.148568,,1,0.037142
6039,0.69125,19531.05515370705,18663.587703435805,1.0,,-1.22801,2.80597,,,0.0,0.285831,,2,0.071458
6060,0.55625,14376.269662921346,18808.252808988767,1.0,1.837748,0.705373,,,0.128853,0.099957,,,2,0.045762
6061,0.621875,15504.097989949754,18756.304020100502,1.0,,,1.931891,,,,0.196793,,1,0.049198
6083,0.1,11264.1875,18731.28125,1.0,0.976703,,1.769475,,0.068481,,0.180248,,2,0.058758
6088,0.414375,-16737.377828054297,18439.527149321264,1.0,,,,,,,,,0,0.0
6120,1.123125,22874.360879243177,18634.75153032833,1.0,-0.160217,-0.118211,-0.00856,-0.01394,0.0,0.0,0.0,0.0,4,0.0
6128,0.505625,18536.39740420272,18611.00679851669,1.0,0.157826,,,,0.011066,,,,1,0.002213
6147,0.26125,16929.703349282296,18513.5980861244,1.0,-0.00644,0.146363,2.485485,,0.0,0.020741,0.253185,,3,0.067444
6172,0.11,4697.795454545456,18532.460227272724,1.0,0.745904,0.887161,1.524693,1.749703,0.052299,0.125718,0.155313,0.078819,4,0.102018
6194,0.14125,14925.163716814151,18422.513274336285,1.0,,-1.71208,,,,0.0,,,1,0.0
6202,0.27125,18051.63133640553,18291.168202764977,1.0,0.318303,0.104782,0.154611,1.267965,0.022318,0.014848,0.015749,0.057118,4,0.031362
6206,0.270625,-5527.347575057735,18321.86258660508,1.0,0.642723,1.420018,1.473969,,0.045064,0.201228,0.150146,,3,0.086795
6209,0.1,22371.53125,18265.8125,1.0,0.348918,-0.005024,-0.010709,-0.01192,0.024464,0.0,0.0,0.0,4,0.004893
6216,0.578125,-4884.770270270266,18652.14864864865,1.0,0.943307,,5.159938,,0.06614,,0.525618,,2,0.144632
6227,0.3375,-7412.444444444445,18375.5,1.0,-0.007828,0.425746,0.759964,3.196897,0.0,0.060332,0.077414,0.144012,4,0.081824
6239,0.21125,24271.763313609463,18344.878698224853,1.0,-0.033169,-0.09132,0.054266,-0.092631,0.0,0.0,0.005528,0.0,4,0.001382
6243,1.351875,-23757.527276930192,18350.96232085067,1.0,0.563102,0.689655,-0.377826,,0.039482,0.09773,0.0,,3,0.027442
6246,0.26875,10939.267441860466,18409.8023255814,1.0,0.021284,-0.073324,0.133348,0.141167,0.001492,0.0,0.013584,0.006359,4,0.00592
6277,0.615625,-5080.753807106601,17713.164974619285,1.0,0.815502,,,,0.057179,,,,1,0.011436
6291,0.313125,-19167.91516966068,18225.000998004,1.0,,,,,,,,,0,0.0
6292,0.235625,-11815.685676392568,18261.640583554377,1.0,,,,,,,,,0,0.0
6294,0.110625,-6966.601694915255,18109.25706214689,1.0,0.475584,-0.448811,0.693557,0.368793,0.033345,0.0,0.070649,0.016613,4,0.030146
6308,0.183125,14900.523890784983,18147.172354948805,1.0,0.202991,0.149094,-0.237837,0.596685,0.014233,0.021128,0.0,0.026879,4,0.01648
6314,1.05,-6499.294642857145,17578.714285714283,1.0,0.846329,-0.044654,0.828889,-0.463216,0.05934,0.0,0.084435,0.0,4,0.032977
6318,0.10125,10392.555555555557,18060.222222222223,1.0,0.019937,0.014982,0.053755,0.046713,0.001398,0.002123,0.005476,0.002104,4,0.00281
6329,1.053125,-10268.244807121664,18372.280415430265,1.0,,,1.013652,,,,0.103256,,1,0.025814
6355,0.38875,-5676.504823151125,17793.10450160772,1.0,0.845312,-0.344498,2.192564,,0.059269,0.0,0.223346,,3,0.06769
6360,0.120625,-17414.360103626947,17541.821243523314,1.0,0.017459,-0.385237,1.024481,5.421456,0.001224,0.0,0.104359,0.244222,4,0.111812
6363,0.233125,12595.679624664874,17935.218498659517,1.0,-0.984561,0.074901,-0.071257,,0.0,0.010614,0.0,,3,0.002123
6365,0.150625,13057.591286307055,17710.354771784234,1.0,,0.235486,,,,0.03337,,,1,0.006674
6381,0.76375,14284.381342062195,18026.66612111293,1.0,-0.52193,0.128402,0.792416,,0.0,0.018196,0.08072,,3,0.023819
6393,0.085,20773.02941176472,17690.02205882353,1.0,0.869043,0.692172,,,0.060933,0.098086,,,2,0.031804
6397,1.721875,-11330.917422867518,17986.5889292196,1.0,0.785625,,1.606647,,0.055084,,0.163662,,2,0.051932
6402,0.41,9914.09603658536,18343.29725609756,1.0,0.082512,-0.064086,0.042574,0.006602,0.005785,0.0,0.004337,0.000297,4,0.002345
6413,0.4,16953.953125,17942.9609375,1.0,0.215562,-0.27818,0.878397,,0.015114,0.0,0.089478,,3,0.025392
6425,0.286875,15134.140522875816,17860.95751633987,1.0,0.052013,0.130766,0.455663,,0.003647,0.018531,0.046416,,3,0.01604
6437,2.55625,-8337.847188264059,17705.695599022005,1.0,0.275447,0.701509,1.615333,,0.019313,0.099409,0.164546,,3,0.064881
6438,0.09875,-6739.424050632908,17791.79746835443,1.0,0.84567,-0.711651,1.257581,0.152003,0.059294,0.0,0.128104,0.006847,4,0.046281
6442,0.589375,22727.65482502652,17920.648462354187,1.0,0.292868,0.104053,0.014048,-0.153694,0.020534,0.014745,0.001431,0.0,4,0.007414
6461,0.07875,16539.579365079364,17733.634920634922,1.0,,0.54063,,,,0.076612,,,1,0.015322
6474,0.229375,-19136.73978201635,17653.0204359673,1.0,,-2.966989,1.05473,,,0.0,0.10744,,2,0.02686
6481,0.255625,15719.48777506112,17633.568459657705,1.0,0.450308,,,,0.031573,,,,1,0.006315
6499,0.54375,-10401.074712643684,17451.10344827586,1.0,0.979017,0.620557,2.182834,,0.068643,0.087938,0.222355,,3,0.086905
6505,0.16125,15348.337209302328,17552.825581395347,1.0,0.603162,0.329763,,,0.04229,0.04673,,,2,0.017804
6541,0.286875,26895.63289760349,17495.053376906315,1.0,0.815583,-1.01145,1.105047,,0.057184,0.0,0.112566,,3,0.039578
6551,0.105625,-19112.778106508875,17257.156804733728,1.0,0.475143,0.793042,1.232637,,0.033314,0.11238,0.125563,,3,0.06053
6555,0.845625,19056.318181818184,17149.834811529934,1.0,1.087309,0.968382,0.653146,,0.076236,0.137227,0.066533,,3,0.059326
6566,0.20375,-5857.095092024538,17322.815950920245,1.0,0.84974,0.87301,0.200065,,0.059579,0.123712,0.02038,,3,0.041753
6576,0.12375,14326.141414141406,17285.474747474746,1.0,0.63995,0.373957,,,0.04487,0.052993,,,2,0.019573
6577,0.54125,17269.015011547344,17627.69399538106,1.0,0.791575,0.695992,,,0.055501,0.098628,,,2,0.030826
6592,0.428125,15223.040145985397,17090.13503649635,1.0,1.004005,0.185512,0.639275,,0.070395,0.026289,0.06512,,3,0.035617
6595,0.5375,22055.02325581396,17464.162790697676,1.0,0.859375,,0.627383,,0.060255,,0.063909,,2,0.028028
6615,0.421875,20859.53703703704,17205.01851851852,1.0,1.124127,,0.486278,,0.078818,,0.049535,,2,0.028147
6629,0.08,15709.0703125,17141.90625,1.0,0.880585,0.123705,-0.228475,,0.061742,0.01753,0.0,,3,0.015854
6630,0.183125,22942.50341296928,17193.418088737202,1.0,0.535522,,0.086093,,0.037548,,0.00877,,2,0.009702
6631,0.104375,23382.13473053892,17073.70359281437,1.0,1.671412,,0.761837,,0.11719,,0.077605,,2,0.042839
6644,0.15,19066.791666666664,16848.104166666668,1.0,,,1.144517,,,,0.116587,,1,0.029147
6659,0.32125,25028.73151750973,16956.96887159533,1.0,0.560647,,2.433602,,0.03931,,0.247899,,2,0.069837
6668,2.244375,13939.461013645225,17299.817738791422,1.0,0.276545,-0.357895,0.671378,,0.01939,0.0,0.06839,,3,0.020976
6670,0.096875,18712.56451612903,17259.532258064515,1.0,1.088773,0.201478,0.227779,,0.076339,0.028551,0.023203,,3,0.026779
6675,1.394375,-18968.74294038548,17070.603092783505,1.0,0.749211,0.628064,1.858832,,0.052531,0.089002,0.18935,,3,0.075644
6676,0.13125,-7920.619047619053,16908.11904761905,1.0,0.540077,,2.077688,,0.037867,,0.211644,,2,0.060484
6688,0.49625,-10573.768261964731,16878.018891687658,1.0,,1.491504,,,,0.211358,,,1,0.042272
6709,0.0925,-6928.54054054054,16849.317567567567,1.0,0.375438,,1.246136,,0.026324,,0.126938,,2,0.036999
6728,0.118125,24243.679894179902,17039.12433862434,1.0,0.945306,1.640758,2.306892,,0.06628,0.232508,0.234992,,3,0.118506
6736,0.106875,15019.675438596496,16735.441520467833,1.0,,,0.682455,,,,0.069518,,1,0.01738
6746,0.22375,19482.530726256984,16789.256983240222,1.0,,,1.494755,,,,0.152264,,1,0.038066
6752,0.253125,24772.030864197528,16692.413580246917,1.0,-1.537326,,0.677837,,0.0,,0.069048,,2,0.017262
6765,0.179375,21764.39547038327,16826.458188153312,1.0,,,2.761276,,,,0.281278,,1,0.07032
6768,0.601875,-12026.304776739358,16122.8779854621,1.0,,0.731257,,,,0.103625,,,1,0.020725
6786,0.288125,22255.627982646416,16550.337310195227,1.0,,,,,,,,,0,0.0
6829,0.1875,23560.08333333333,16487.5,1.0,,,,,,,,,0,0.0
6837,0.163125,-10951.170498084291,16461.89846743295,1.0,,2.822098,,,,0.399913,,,1,0.079983
6839,0.283125,13555.681015452536,16343.987858719647,1.0,,,1.086623,,,,0.110689,,1,0.027672
6854,0.120625,19054.03367875648,16447.779792746114,1.0,,1.001869,1.315821,,,0.141973,0.134036,,2,0.061904
6860,0.486875,-6828.96598202824,16585.737483953784,1.0,0.502317,,0.41089,,0.03522,,0.041855,,2,0.017508
6863,0.113125,2650.743093922654,16572.737569060773,1.0,0.587208,-0.022338,0.589674,,0.041172,0.0,0.060067,,3,0.023251
6866,0.095,7838.315789473687,16420.894736842103,1.0,,,-0.513478,,,,0.0,,1,0.0
6870,0.2,22656.921875,16238.234375000004,1.0,,,,,,,,,0,0.0
6875,0.32125,20990.06420233463,16680.94747081712,1.0,,,,,,,,,0,0.0
6876,0.20375,23125.190184049075,16485.085889570553,1.0,,,,,,,,,0,0.0
6906,0.67375,17325.195732838583,16511.56215213358,1.0,,,2.662805,,,,0.271247,,1,0.067812
6912,0.083125,9467.357142857143,16386.77819548872,1.0,0.806854,,0.468531,7.419255,0.056572,,0.047727,0.334218,3,0.140222
6950,1.416875,-5659.631010145567,16655.67203352448,1.0,0.515728,0.226205,0.624447,,0.03616,0.032055,0.063609,,3,0.029545
6951,0.156875,19189.04183266932,16142.830677290836,1.0,,,,,,,,,0,0.0
6976,0.399375,-2275.304381846632,15943.183881064164,1.0,0.693352,0.216223,-0.329939,,0.048614,0.03064,0.0,,3,0.015851
6979,0.079375,19413.87007874016,16321.562992125986,1.0,,,2.727941,,,,0.277882,,1,0.06947
6981,0.208125,30295.220720720725,16232.932432432432,1.0,,,,,,,,,0,0.0
6988,0.164375,23152.731939163496,16094.036121673002,1.0,,,,,,,,,0,0.0
7022,0.663125,20620.54147031103,16309.995758718193,1.0,,,,,,,,,0,0.0
7023,0.410625,22026.440639269407,16092.661339421617,1.0,,,,,,,,,0,0.0
7024,0.14625,23693.623931623923,16162.358974358973,1.0,,,,,,,,,0,0.0
7039,0.269375,8640.915313225058,15910.302784222738,1.0,,,1.263636,-1.901899,,,0.128721,0.0,2,0.03218
7049,0.15375,-6543.487804878052,16105.27642276423,1.0,0.5958,-0.145666,-2.494382,0.646845,0.041774,0.0,0.0,0.029139,4,0.018553
7056,0.104375,15757.284431137728,15999.452095808383,1.0,,,,,,,,,0,0.0
7076,0.3075,22992.99593495934,15782.05487804878,1.0,,,,,,,,,0,0.0
7086,0.2625,18763.130952380947,15742.166666666668,1.0,,,,,,,,,0,0.0
7090,1.165,-8289.864270386264,15955.93186695279,1.0,0.79123,0.623021,,,0.055477,0.088287,,,2,0.028753
7098,0.363125,-7457.771944922548,15935.697934595526,1.0,0.832876,-0.484887,,3.033553,0.058397,0.0,,0.136653,3,0.059508
7099,1.319375,-5003.283041212693,15636.28872572241,1.0,0.685362,-0.172235,0.114734,1.659189,0.048054,0.0,0.011687,0.074742,4,0.038692
7111,0.083125,-17739.03383458647,15973.996240601504,1.0,0.05369,0.362815,0.673182,1.045872,0.003764,0.051414,0.068574,0.047114,4,0.044669
7116,0.94125,21288.311420982733,15886.240371845954,1.0,,,,,,,,,0,0.0
7121,0.415,-6021.320783132527,15782.164156626506,1.0,0.691303,-0.218711,-2.100245,1.458246,0.04847,0.0,0.0,0.06569,4,0.032686
7124,0.876875,24827.600498930857,15664.505702067,1.0,,,,,,,,,0,0.0
7136,0.894375,12550.495807127882,15684.916491963664,1.0,,,1.323208,,,,0.134789,,1,0.033697
7168,0.455,22034.321428571435,15448.37087912088,1.0,,,,,,,,,0,0.0
7217,1.171875,-10988.326666666668,15639.86,1.0,0.391446,0.255932,1.225141,,0.027446,0.036268,0.124799,,3,0.043943
7218,0.0925,-7922.96621621622,15631.75,1.0,0.92026,0.005682,,,0.064524,0.000805,,,2,0.013066
7226,2.24125,-1355.1151701059644,15041.89709983268,1.0,-0.056003,0.013016,0.013321,-0.055763,0.0,0.001844,0.001357,0.0,4,0.000708
7231,0.289375,-38920.856371490285,15602.875809935204,1.0,-0.112949,-0.021055,-0.029689,-0.03655,0.0,0.0,0.0,0.0,4,0.0
7263,1.139375,-13081.21859572134,15826.816511245195,1.0,0.6052,0.661477,,,0.042433,0.093736,,,2,0.027234
7266,0.275625,18232.266439909305,15609.45691609977,1.0,,,,,,,,,0,0.0
7272,0.735625,-6808.592608326253,15425.372557349194,1.0,0.768942,-0.717294,-0.497197,-0.356429,0.053914,0.0,0.0,0.0,4,0.010783
7288,0.275625,21707.77664399093,14987.40476190476,1.0,0.643298,0.786309,,,0.045105,0.111426,,,2,0.031306
7289,0.105,22162.446428571435,15401.392857142857,1.0,,1.710882,,,,0.242445,,,1,0.048489
7303,0.443125,-9395.034555712273,15354.167136812412,1.0,-0.166894,0.175726,,,0.0,0.024902,,,2,0.00498
7304,0.233125,-5263.167560321715,15194.467828418234,1.0,0.737077,-0.485599,0.920637,-1.264492,0.05168,0.0,0.093781,0.0,4,0.033781
7339,0.08625,32703.84782608696,15207.202898550724,1.0,,,2.937135,,,,0.299192,,1,0.074798
7365,0.201875,13727.5959752322,15042.063467492262,1.0,,-0.28038,-0.564223,2.350417,,0.0,0.0,0.10588,3,0.037058
7385,0.101875,21385.389570552143,15080.407975460124,1.0,0.59712,1.377716,,,0.041867,0.195233,,,2,0.04742
7412,0.1325,-12972.198113207549,15076.797169811323,1.0,,,-0.161312,2.18173,,,0.0,0.098281,2,0.034398
7446,0.10375,-1909.234939759037,14892.21686746988,1.0,4.99631,0.712879,1.721905,,0.350315,0.101021,0.175402,,3,0.134118
7482,0.673125,9491.236304549668,15496.739554317548,1.0,,,2.936946,,,,0.299173,,1,0.074793
7497,1.313125,-26064.63612565445,14762.791765825796,1.0,0.788601,-0.016673,1.899267,,0.055292,0.0,0.193469,,3,0.059426
7502,0.190625,21279.5,14691.975409836068,1.0,0.620578,0.296643,1.426349,,0.043512,0.042037,0.145295,,3,0.053434
7521,0.09,12539.77777777778,14889.909722222224,1.0,-0.605479,0.152004,-0.087378,0.600758,0.0,0.02154,0.0,0.027063,4,0.01378
7543,0.290625,32090.467741935485,15049.478494623658,1.0,0.510019,-1.375,1.268591,,0.03576,0.0,0.129225,,3,0.039458
7545,0.694375,-16460.76102610261,15219.424392439243,1.0,0.193872,0.039716,0.177231,,0.013593,0.005628,0.018054,,3,0.008358
7561,0.12625,-13730.202970297029,14531.316831683172,1.0,0.227011,,,,0.015917,,,,1,0.003183
7583,0.2425,-5511.389175257733,14651.337628865982,1.0,0.88172,0.679579,0.915056,,0.061821,0.096302,0.093212,,3,0.054928
7589,0.61625,-5845.606490872211,14309.348884381336,1.0,0.846698,0.320185,0.261494,1.002629,0.059366,0.045373,0.026637,0.045166,4,0.043415
7611,0.70625,-10031.407079646016,14985.566371681416,1.0,-0.196162,,0.736793,,0.0,,0.075054,,2,0.018764
7624,0.34125,3633.06227106227,14539.327838827838,1.0,-0.2255,-0.074318,-0.041458,-0.005601,0.0,0.0,0.0,0.0,4,0.0
7635,1.226875,-17506.447529291898,14726.913652572592,1.0,0.416094,0.006344,0.425973,,0.029174,0.000899,0.043392,,3,0.016863
7649,0.97125,-13135.28120978121,14245.850707850706,1.0,,-0.012702,1.587031,,,0.0,0.161663,,2,0.040416
7654,0.47375,32221.30079155673,14112.934036939318,1.0,0.180515,0.006818,1.720404,1.133243,0.012657,0.000966,0.175249,0.05105,4,0.064404
7664,0.549375,32402.57167235496,14602.035836177474,1.0,0.087223,0.021547,0.341279,0.028347,0.006116,0.003053,0.034764,0.001277,4,0.010972
7687,0.115625,23231.797297297293,14079.824324324323,1.0,0.57667,-0.738576,1.069545,4.780251,0.040433,0.0,0.108949,0.215338,4,0.110692
